Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
VM221101,251,main,8,2,aslg1004,They're stealing the apples,Theyre,stealing,apples,NA,1674.666667,aslg1004_8ch.wav,1.00676161576601,0,-1.5972845520185,0.221363452368558
VM221101,252,main,8,2,aslg1114,The three iends are cycling,three,iends,cycling,NA,1736.5,aslg1114_8ch.wav,0.94164466870058,0,0.345844302711817,0.156246505303132
VM221101,253,main,8,2,bkbg0501,The bath towel was wet,bath,towel,wet,NA,1536,bkbg0501_8ch.wav,0.785398163397448,1,2.84086426384776,0
VM221101,254,main,8,2,bkbg0711,A ball's bouncing along,balls,bouncing,along,NA,1738.666667,bkbg0711_8ch.wav,0.643964977698683,0,-0.173265929564283,-0.141433185698766
VM221101,255,main,8,1,aslg0602,He reached for a cup,He,reached,cup,NA,1301.333333,aslg0602_8ch.wav,0.785398163397448,1,-2.0628421627191,0
VM221101,256,main,8,1,aslg1311,The lady writes to her sister,lady,writes,sister,NA,1717.333333,aslg1311_8ch.wav,0.785398163397448,1,-1.20522380991354,0
VM221101,257,main,8,1,bkbg0710,They had two empty bottles,They,two,empty,bottles,1824,bkbg0710_8ch.wav,1.71004004166256,0,-1.1290534153057,0.924641878265108
VM221101,258,main,8,1,aslg0813,He dug with his spade,He,dug,spade,NA,1525.333333,aslg0813_8ch.wav,0.785398163397448,1,-0.476230750556417,0
VM221101,259,main,8,1,bkbg1904,The washing machine broke,washing,machine,broke,NA,1557.333333,bkbg1904_8ch.wav,-0.104093060077143,0,0.357876048674214,-0.889491223474592
VM221101,260,main,8,1,aslg0604,The rope was too short,rope,too,short,NA,1632,aslg0604_8ch.wav,0.785398163397448,1,0.110342643198341,0
VM221101,261,main,8,4,aslg0510,The ship sailed up the river,ship,sailed,river,NA,1706.666667,aslg0510_4ch.wav,0.785398163397448,1,-1.81017953361774,0
VM221101,262,main,8,4,aslg0710,The young girls were pretty,young,girls,pretty,NA,1514.666667,aslg0710_4ch.wav,0.951931514640626,0,-1.83484631602382,0.166533351243177
VM221101,263,main,8,4,bkbg1606,They called an ambulance,They,called,ambulance,NA,1312,bkbg1606_4ch.wav,0.785398163397448,1,1.03194534818656,0
