Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
WB221109,67,main,4,2,bkbg1415,The grass is getting long,grass,getting,long,NA,1600,bkbg1415_8ch.wav,1.05866257006557,0,-0.883452333741742,0.27326440666812
WB221109,68,main,4,2,bkbg0516,The cold milk's in a jug,cold,milks,jug,NA,1610.666667,bkbg0516_8ch.wav,0.785398163397448,1,1.7917987169545,0
WB221109,69,main,4,1,aslg1702,Mother cooked the dinner,Mother,cooked,dinner,NA,1141.333333,aslg1702_8ch.wav,0.785398163397448,1,1.5492766424354,0
WB221109,70,main,4,1,aslg0511,The house had a lovely garden,house,lovely,garden,NA,1907.125,aslg0511_8ch.wav,-0.0937407894825468,0,-0.807215674711648,-0.879138952879995
WB221109,71,main,4,1,aslg0706,The woman listened to her iend,woman,listened,iend,NA,1876.375,aslg0706_8ch.wav,0.785398163397448,1,-1.21160892203847,0
WB221109,72,main,4,1,bkbg1614,The cars going too fast,cars,going,too,fast,1728,bkbg1614_8ch.wav,-0.143424828291597,0,1.5457013523319,-0.928822991689046
WB221109,73,main,4,1,aslg0509,The apple pie was hot,apple,pie,hot,NA,1482.666667,aslg0509_8ch.wav,-0.0663799227002058,0,-2.95596911803944,-0.851778086097654
WB221109,74,main,4,1,aslg1713,The boy grazed his knee,boy,grazed,knee,NA,1482.666667,aslg1713_8ch.wav,0.785398163397448,1,-2.48915613174311,0
WB221109,75,main,4,2,bkbg0106,They’re buying some bread,Theyre,buying,bread,NA,1344,bkbg0106_8ch.wav,0.785398163397448,1,-2.98227272378647,0
WB221109,76,main,4,2,aslg0607,The postman leaned on the fence,postman,leaned,fence,NA,1960.291667,aslg0607_8ch.wav,0.951905115456466,0,1.91329524120009,0.166506952059017
WB221109,77,main,4,2,bkbg0611,He’s bringing his raincoat,Hes,bringing,raincoat,NA,1525.333333,bkbg0611_8ch.wav,0.785398163397448,1,-2.0165252285139,0
WB221109,78,main,4,2,bkbg1403,They’re drinking tea,Theyre,drinking,tea,NA,1120,bkbg1403_8ch.wav,0.645988734559727,0,-1.58441601724238,-0.139409428837721
WB221109,79,main,4,2,bkbg0704,She found her purse,She,found,purse,NA,1568,bkbg0704_8ch.wav,0.785398163397448,1,2.95910493021747,0
WB221109,80,main,4,2,bkbg1201,The food cost a lot,food,cost,lot,NA,1440,bkbg1201_8ch.wav,0.990266279906475,0,0.63495125959223,0.204868116509026
WB221109,81,main,4,3,bkbg1107,The policeman knows the way,policeman,knows,way,NA,1568,bkbg1107_4ch.wav,0.785398163397448,1,2.5229247503642,0
WB221109,82,main,4,3,bkbg1712,Some brown leaves fell off the tree,brown,leaves,fell,tree,1964.916667,bkbg1712_4ch.wav,1.77561834966922,0,1.66521033035184,0.990220186271768
WB221109,83,main,4,3,bkbg0409,He found his brother,He,found,brother,NA,1088,bkbg0409_4ch.wav,0.785398163397448,1,1.04451322321646,0
WB221109,84,main,4,3,aslg0903,The lemons were quite bitter,lemons,quite,bitter,NA,1766.625,aslg0903_4ch.wav,-0.11681498675313,0,0.211528603617947,-0.902213150150578
WB221109,85,main,4,3,aslg1605,The hill was very steep,hill,very,steep,NA,1578.666667,aslg1605_4ch.wav,0.785398163397448,1,-1.46740730596817,0
WB221109,86,main,4,3,bkbg1014,The ground was too hard,ground,too,hard,NA,1418.666667,bkbg1014_4ch.wav,1.71196645416217,0,1.27493871723656,0.926568290764725
WB221109,87,main,4,1,bkbg0711,A ball's bouncing along,balls,bouncing,along,NA,1738.666667,bkbg0711_8ch.wav,0.785398163397448,1,2.91539418646957,0
WB221109,88,main,4,1,aslg0206,The boy hit his thumb,boy,hit,thumb,NA,1472,aslg0206_8ch.wav,0.785398163397448,1,-0.61484964607369,0
WB221109,89,main,4,1,aslg0708,The cake tasted nice,cake,tasted,nice,NA,1568,aslg0708_8ch.wav,-0.204924765645126,0,-0.67955578755924,-0.990322929042574
WB221109,90,main,4,1,bkbg1501,A man’s turning the tap,mans,turning,tap,NA,1760,bkbg1501_8ch.wav,-0.232249104890255,0,-2.76161964948369,-1.0176472682877
WB221109,91,main,4,1,aslg1405,The lady wore her coat,lady,wore,coat,NA,1461.333333,aslg1405_8ch.wav,0.785398163397448,1,0.967008594211335,0
WB221109,92,main,4,1,aslg0608,The china vase was broken,china,vase,broken,NA,1851.916667,aslg0608_8ch.wav,0.785398163397448,1,1.16255668062573,0
WB221109,93,main,5,3,bkbg1101,The sweet shop was empty,sweet,shop,empty,NA,1418.666667,bkbg1101_4ch.wav,-0.157022042659116,0,-0.851303964907624,-0.942420206056564
WB221109,94,main,5,3,bkbg1116,The father writes a letter,father,writes,letter,NA,1418.666667,bkbg1116_4ch.wav,0.785398163397448,1,2.09998059605877,0
WB221109,95,main,5,3,aslg0411,The waiter lit the candles,waiter,lit,candles,NA,1749.333333,aslg0411_4ch.wav,-0.20286920565793,0,-2.63807537046158,-0.988267369055378
WB221109,96,main,5,3,aslg1301,The story's very exciting,storys,very,exciting,NA,1888,aslg1301_4ch.wav,0.785398163397448,1,0.884112877104193,0
WB221109,97,main,5,3,bkbg1710,The scissors are quite sharp,scissors,quite,sharp,NA,1546.666667,bkbg1710_4ch.wav,0.785398163397448,1,2.60859953464384,0
WB221109,98,main,5,3,aslg1206,The lady spoke to the driver,lady,spoke,driver,NA,1724.479167,aslg1206_4ch.wav,-0.0883182601884319,0,0.346852406898848,-0.87371642358588
WB221109,99,main,5,4,aslg0103,He hit his head,He,hit,head,NA,1098.666667,aslg0103_4ch.wav,0.785398163397448,1,-2.00198566349043,0
WB221109,100,main,5,4,bkbg0309,The milk came in a bottle,milk,came,bottle,NA,1653.333333,bkbg0309_4ch.wav,1.04480640666046,0,-1.37042742482832,0.259408243263008
WB221109,101,main,5,4,aslg1606,Roses grow in the garden,Roses,grow,garden,NA,1738.666667,aslg1606_4ch.wav,0.785398163397448,1,1.32749663052533,0
WB221109,102,main,5,4,bkbg2006,A cat jumped off the fence,cat,jumped,off,fence,1770.666667,bkbg2006_4ch.wav,0.617236970139533,0,-0.200410313238012,-0.168161193257915
WB221109,103,main,5,4,bkbg1109,He wore his yellow shirt,He,wore,yellow,shirt,1493.333333,bkbg1109_4ch.wav,0.785398163397448,1,1.64093216398818,0
WB221109,104,main,5,4,bkbg0104,Children like strawberries,Children,like,strawberries,NA,1642.666667,bkbg0104_4ch.wav,0.785398163397448,1,2.7927271563792,0
WB221109,105,main,5,1,bkbg1505,The driver starts the engine,driver,starts,engine,NA,1813.333333,bkbg1505_8ch.wav,1.74052439006936,0,0.989682055214015,0.95512622667191
WB221109,106,main,5,1,aslg0309,The sun shone through the clouds,sun,shone,clouds,NA,1972.416667,aslg0309_8ch.wav,0.785398163397448,1,1.81847185885935,0
