Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
VG221026,33,main,3,3,bkbg0706,Mother fetches a saucepan,Mother,fetches,saucepan,NA,1642.666667,bkbg0706_4ch.wav,-0.159006942761782,0,2.83746750519613,-0.94440510615923
VG221026,34,main,3,3,bkbg1206,Father paid at the gate,Father,paid,at,gate,1440,bkbg1206_4ch.wav,0.785398163397448,1,0.305025810510328,0
VG221026,35,main,3,3,aslg1308,He turned on the taps,He,turned,taps,NA,1312,aslg1308_4ch.wav,0.785398163397448,1,1.38657012103233,0
VG221026,36,main,3,3,bkbg1209,They had some cold meat,They,cold,meat,NA,1237.333333,bkbg1209_4ch.wav,1.76387649849125,0,0.556774958477365,0.9784783350938
VG221026,37,main,3,4,aslg0509,The apple pie was hot,apple,pie,hot,NA,1482.666667,aslg0509_4ch.wav,1.02151041884645,0,-3.0457572612638,0.236112255449001
VG221026,38,main,3,4,bkbg1712,Some brown leaves fell off the tree,brown,leaves,fell,tree,1964.916667,bkbg1712_4ch.wav,0.785398163397448,1,0.111869777711337,0
VG221026,39,main,3,4,aslg0712,The back door was shut,back,door,shut,NA,1290.666667,aslg0712_4ch.wav,0.965455434026581,0,-2.4513289371776,0.180057270629133
VG221026,40,main,3,4,bkbg1115,A fish lay on the plate,fish,lay,plate,NA,1621.333333,bkbg1115_4ch.wav,0.785398163397448,1,2.47143275924226,0
VG221026,41,main,3,2,bkbg0907,The five men are working,five,men,working,NA,1493.333333,bkbg0907_8ch.wav,1.00832837660121,0,3.07277165733465,0.222930213203766
VG221026,42,main,3,2,aslg0304,The curtains were too short,curtains,too,short,NA,1627.958333,aslg0304_8ch.wav,1.03940284932437,0,0.403042334847118,0.254004685926922
VG221026,43,main,3,2,bkbg0702,The dog came back,dog,came,back,NA,1376,bkbg0702_8ch.wav,0.785398163397448,1,3.03204996761616,0
VG221026,44,main,3,2,bkbg2008,They sat on a wooden bench,They,sat,wooden,bench,1738.666667,bkbg2008_8ch.wav,0.785398163397448,1,2.06168900631252,0
VG221026,45,main,4,1,bkbg0901,The book tells a story,book,tells,story,NA,1525.333333,bkbg0901_8ch.wav,0.785398163397448,1,2.5418689077358,0
VG221026,46,main,4,1,aslg1114,The three iends are cycling,three,iends,cycling,NA,1736.5,aslg1114_8ch.wav,1.64927305521718,0,-2.88990286338694,0.863874891819728
VG221026,47,main,4,1,bkbg0804,He climbed his ladder,He,climbed,ladder,NA,1120,bkbg0804_8ch.wav,0.785398163397448,1,1.62310524838997,0
VG221026,48,main,4,1,bkbg1114,Mother picked some flowers,Mother,picked,flowers,NA,1493.333333,bkbg1114_8ch.wav,-0.2150787564669,0,-1.20512647693434,-1.00047691986435
VG221026,49,main,4,1,bkbg1610,The driver lost his way,driver,lost,way,NA,1450.666667,bkbg1610_8ch.wav,0.785398163397448,1,-1.6657311780797,0
VG221026,50,main,4,1,bkbg1907,A grocer sells butter,grocer,sells,butter,NA,1461.333333,bkbg1907_8ch.wav,-0.245480204540431,0,2.04982585839135,-1.03087836793788
VG221026,51,main,4,2,aslg0912,The lady has a fur coat,lady,fur,coat,NA,1653.333333,aslg0912_8ch.wav,0.785398163397448,1,0.726556364021376,0
VG221026,52,main,4,2,aslg1410,The sun came out,sun,came,out,NA,1184,aslg1410_8ch.wav,0.785398163397448,1,-0.614271370630911,0
VG221026,53,main,4,2,aslg0601,The girl knew the story,girl,knew,story,NA,1525.333333,aslg0601_8ch.wav,0.67618008451154,0,1.04223596520723,-0.109218078885909
VG221026,54,main,4,2,bkbg1708,The lady sat on her chair,lady,sat,chair,NA,1696,bkbg1708_8ch.wav,0.785398163397448,1,2.76461113071629,0
VG221026,55,main,4,2,bkbg1009,The postman brings a letter,postman,brings,letter,NA,1482.666667,bkbg1009_8ch.wav,0.785398163397448,1,0.970652953301942,0
VG221026,56,main,4,2,aslg0113,Father's hiding the presents,Fathers,hiding,presents,NA,1877.333333,aslg0113_8ch.wav,0.523235360298729,0,1.60825144784133,-0.262162803098719
VG221026,57,main,4,3,bkbg1316,The lorry climbed the hill,lorry,climbed,hill,NA,1440,bkbg1316_4ch.wav,-0.159034085985697,0,-1.78733515930889,-0.944432249383145
VG221026,58,main,4,3,aslg0609,The other team won,other,team,won,NA,1397.333333,aslg0609_4ch.wav,0.785398163397448,1,-0.441922433352448,0
VG221026,59,main,4,3,bkbg1003,She looked in her mirror,She,looked,in,mirror,1194.666667,bkbg1003_4ch.wav,1.62998967949956,0,1.07346400489879,0.844591516102116
VG221026,60,main,4,3,aslg0211,The yacht sailed past,yacht,sailed,past,NA,1546.666667,aslg0211_4ch.wav,0.785398163397448,1,-2.45036352726291,0
VG221026,61,main,4,3,bkbg0209,She’s taking her coat,Shes,taking,coat,NA,1514.666667,bkbg0209_4ch.wav,-0.0859715464056864,0,-0.971355040924227,-0.871369709803135
VG221026,62,main,4,3,bkbg1503,He’s sucking his thumb,Hes,sucking,thumb,NA,1280,bkbg1503_4ch.wav,0.785398163397448,1,-1.36826008919861,0
VG221026,63,main,4,4,aslg0103,He hit his head,He,hit,head,NA,1098.666667,aslg0103_4ch.wav,0.579832429296784,0,-2.08319533131973,-0.205565734100664
VG221026,64,main,4,4,bkbg0703,The floor looked clean,floor,looked,clean,NA,1600,bkbg0703_4ch.wav,1.02759143784325,0,-2.37432370712045,0.242193274445806
VG221026,65,main,4,4,bkbg2004,He paid his bill,He,paid,bill,NA,1088,bkbg2004_4ch.wav,0.785398163397448,1,1.09486847104435,0
VG221026,66,main,4,4,bkbg0314,She drinks from her cup,She,drinks,cup,NA,1237.333333,bkbg0314_4ch.wav,0.785398163397448,1,-1.81416945076837,0
VG221026,67,main,4,4,bkbg1215,The boy had a toy dragon,boy,toy,dragon,NA,1610.666667,bkbg1215_4ch.wav,0.954784800641106,0,-0.512343499270999,0.169386637243658
VG221026,68,main,4,4,aslg1503,The ice cream is melting,ice,cream,melting,NA,1440,aslg1503_4ch.wav,1.03802485509863,0,-1.58051241964872,0.25262669170118
VG221026,69,main,4,3,aslg1809,The east wind was cold,east,wind,cold,NA,1728,aslg1809_4ch.wav,0.785398163397448,1,0.906568243891588,0
VG221026,70,main,4,3,bkbg0708,The young people are dancing,young,people,dancing,NA,1621.333333,bkbg0708_4ch.wav,0.785398163397448,1,-2.45101639389381,0
VG221026,71,main,4,3,aslg1106,The pudding was very good,pudding,very,good,NA,1974.166667,aslg1106_4ch.wav,-0.0580720121096446,0,0.761882208260587,-0.843470175507093
VG221026,72,main,4,3,bkbg0206,The thin dog was hungry,thin,dog,hungry,NA,1472,bkbg0206_4ch.wav,0.785398163397448,1,1.62469124805905,0
VG221026,73,main,4,3,bkbg1915,The cup stood on a saucer,cup,stood,saucer,NA,1653.333333,bkbg1915_4ch.wav,-0.0804546664575434,0,2.77773291878229,-0.865852829854992
VG221026,74,main,4,3,aslg1302,He's kicking the door,Hes,kicking,door,NA,1194.666667,aslg1302_4ch.wav,0.785398163397448,1,-2.89891642716965,0
VG221026,75,main,4,4,bkbg0705,The fruit lies on the ground,fruit,lies,ground,NA,1760,bkbg0705_4ch.wav,0.584651649324525,0,-0.45707911329069,-0.200746514072923
VG221026,76,main,4,4,aslg1102,The horses stood under the tree,horses,stood,tree,NA,1774.333333,aslg1102_4ch.wav,0.785398163397448,1,0.87322588419766,0
VG221026,77,main,4,4,aslg0309,The sun shone through the clouds,sun,shone,clouds,NA,1972.416667,aslg0309_4ch.wav,0.680588417315029,0,2.09241279272284,-0.10480974608242
VG221026,78,main,4,4,bkbg0611,He’s bringing his raincoat,Hes,bringing,raincoat,NA,1525.333333,bkbg0611_4ch.wav,0.940948231908768,0,-2.11463808390307,0.15555006851132
VG221026,79,main,4,4,bkbg1113,The two farmers are talking,two,farmers,talking,NA,1546.666667,bkbg1113_4ch.wav,0.785398163397448,1,-2.01771598852522,0
VG221026,80,main,4,4,bkbg0103,She cut with her knife,She,cut,knife,NA,1504,bkbg0103_4ch.wav,0.613913810765998,0,0.211653454501409,-0.171484352631451
VG221026,81,main,4,1,aslg0409,They're standing up,Theyre,standing,up,NA,1301.333333,aslg0409_8ch.wav,0.785398163397448,1,-1.06056435787732,0
VG221026,82,main,4,1,aslg0812,The baby lost his rattle,baby,lost,rattle,NA,1685.333333,aslg0812_8ch.wav,0.785398163397448,1,0.246003690226443,0
VG221026,83,main,4,1,aslg0513,They bought some tickets,They,bought,tickets,NA,1472,aslg0513_8ch.wav,-0.210769638322793,0,-2.60638728179798,-0.996167801720241
VG221026,84,main,4,1,bkbg0406,She spoke to her son,She,spoke,to,son,1397.333333,bkbg0406_8ch.wav,0.785398163397448,1,2.37154265334954,0
VG221026,85,main,4,1,bkbg0112,The boy did a handstand,boy,did,handstand,NA,1685.333333,bkbg0112_8ch.wav,1.70382127427301,0,-2.85962561688151,0.918423110875558
VG221026,86,main,4,1,bkbg1308,The mouse found the cheese,mouse,found,cheese,NA,1482.666667,bkbg1308_8ch.wav,-0.134019870032169,0,-1.04487368327979,-0.919418033429617
VG221026,87,main,4,2,aslg1807,The church stood on the hill,church,stood,hill,NA,1450.666667,aslg1807_8ch.wav,0.785398163397448,1,-2.08950799402329,0
VG221026,88,main,4,2,aslg1407,The dog heard a noise,dog,heard,noise,NA,1429.333333,aslg1407_8ch.wav,0.549351028035297,0,0.0803609136552657,-0.236047135362151
VG221026,89,main,4,2,aslg1409,The cows grazed in the field,cows,grazed,field,NA,1728,aslg1409_8ch.wav,0.785398163397448,1,2.44729611964704,0
VG221026,90,main,4,2,aslg0914,The book sits on the shelf,book,sits,shelf,NA,1493.333333,aslg0914_8ch.wav,0.785398163397448,1,2.93797670628991,0
VG221026,91,main,4,2,aslg1713,The boy grazed his knee,boy,grazed,knee,NA,1482.666667,aslg1713_8ch.wav,0.503139557104135,0,2.27086479944152,-0.282258606293313
VG221026,92,main,4,2,bkbg0814,The footballer lost a boot,footballer,lost,boot,NA,1728,bkbg0814_8ch.wav,1.03555394460965,0,0.544863856848399,0.250155781212197
VG221026,93,main,5,4,bkbg0607,The sun melted the snow,sun,melted,snow,NA,1738.666667,bkbg0607_4ch.wav,1.08385716771675,0,2.33412916373685,0.298459004319306
VG221026,94,main,5,4,bkbg1916,The cows went to market,cows,went,market,NA,1674.666667,bkbg1916_4ch.wav,0.785398163397448,1,-0.856070559345831,0
VG221026,95,main,5,4,bkbg1403,They’re drinking tea,Theyre,drinking,tea,NA,1120,bkbg1403_4ch.wav,0.929841050207116,0,0.815115801143306,0.144442886809668
VG221026,96,main,5,4,bkbg0609,She had her pocket money,She,pocket,money,NA,1418.666667,bkbg0609_4ch.wav,0.785398163397448,1,-0.756477238530532,0
VG221026,97,main,5,4,bkbg0816,The coat lies on a chair,coat,lies,on,chair,1664,bkbg0816_4ch.wav,0.519349087663851,0,3.12618045328768,-0.266049075733597
VG221026,98,main,5,4,aslg0801,The girl sharpened her pencil,girl,sharpened,pencil,NA,1766.354167,aslg0801_4ch.wav,0.785398163397448,1,-1.54882347899708,0
VG221026,99,main,5,2,bkbg2114,The kettle boiled quickly,kettle,boiled,quickly,NA,1568,bkbg2114_8ch.wav,0.638689518272907,0,0.222157390813151,-0.146708645124541
VG221026,100,main,5,2,bkbg1109,He wore his yellow shirt,He,wore,yellow,shirt,1493.333333,bkbg1109_8ch.wav,0.785398163397448,1,-0.117403730007113,0
VG221026,101,main,5,2,aslg1614,They're hanging up their coats,Theyre,hanging,coats,NA,1792,aslg1614_8ch.wav,0.785398163397448,1,0.103959467084303,0
VG221026,102,main,5,2,aslg0708,The cake tasted nice,cake,tasted,nice,NA,1568,aslg0708_8ch.wav,0.654419977677969,0,-0.550747825629984,-0.130978185719479
VG221026,103,main,5,2,bkbg1416,The match fell on the floor,match,fell,floor,NA,1621.333333,bkbg1416_8ch.wav,0.785398163397448,1,1.14759072996032,0
VG221026,104,main,5,2,bkbg0315,The room's getting cold,rooms,getting,cold,NA,1440,bkbg0315_8ch.wav,0.547677040716172,0,-1.81801635213399,-0.237721122681277
VG221026,105,main,5,1,aslg1401,The chocolate box was empty,chocolate,box,empty,NA,1738.666667,aslg1401_8ch.wav,1.63403660613051,0,-0.808683631971961,0.84863844273306
VG221026,106,main,5,1,bkbg0714,The orange was quite sweet,orange,quite,sweet,NA,1824,bkbg0714_8ch.wav,0.785398163397448,1,-1.60108398795226,0
VG221026,107,main,5,1,bkbg1607,She’s paying for her bread,Shes,paying,bread,NA,1440,bkbg1607_8ch.wav,0.785398163397448,1,-1.03714724212947,0
VG221026,108,main,5,1,aslg1708,They ran up the hill,They,ran,hill,NA,1034.666667,aslg1708_8ch.wav,-0.0900896584467283,0,-2.63160091770001,-0.875487821844177
VG221026,109,main,5,1,bkbg1512,The daughter laid the table,daughter,laid,table,NA,1472,bkbg1512_8ch.wav,-0.105174872116228,0,1.73313700715067,-0.890573035513676
VG221026,110,main,5,1,bkbg0904,She stood near her window,She,stood,window,NA,1653.333333,bkbg0904_8ch.wav,0.785398163397448,1,-0.502689700117775,0
VG221026,111,main,5,3,bkbg1010,They’re cycling along,Theyre,cycling,along,NA,1237.333333,bkbg1010_4ch.wav,1.66982037420603,0,2.70801765543041,0.884422210808579
VG221026,112,main,5,3,bkbg0707,They washed in cold water,They,washed,cold,water,1557.333333,bkbg0707_4ch.wav,-0.132333940499193,0,-1.97343606758769,-0.917732103896642
VG221026,113,main,5,3,bkbg1611,They stared at the picture,They,stared,picture,NA,1333.333333,bkbg1611_4ch.wav,0.785398163397448,1,3.0348069292375,0
VG221026,114,main,5,3,bkbg1002,The cleaner used a broom,cleaner,used,broom,NA,1632,bkbg1002_4ch.wav,0.785398163397448,1,2.44205705794551,0
VG221026,115,main,5,3,aslg0102,He's wiping the table,Hes,wiping,table,NA,1450.666667,aslg0102_4ch.wav,1.73697237629942,0,-2.87146875914203,0.951574212901976
VG221026,116,main,5,3,aslg0310,She took her purse,She,took,purse,NA,1728,aslg0310_4ch.wav,1.63205038228388,0,-0.740961140776318,0.84665221888643
VG221026,117,main,5,1,aslg0510,The ship sailed up the river,ship,sailed,river,NA,1706.666667,aslg0510_8ch.wav,0.785398163397448,1,1.95228391724431,0
VG221026,118,main,5,1,aslg0906,The man shaved with a razor,man,shaved,razor,NA,1834.666667,aslg0906_8ch.wav,0.785398163397448,1,2.80336322795064,0
VG221026,119,main,5,1,aslg0313,They picked some raspberries,They,picked,raspberries,NA,1866.666667,aslg0313_8ch.wav,1.66131784432676,0,1.88683535280884,0.875919680929315
VG221026,120,main,5,1,aslg0107,The towel dripped on the carpet,towel,dripped,carpet,NA,1826.395833,aslg0107_8ch.wav,0.785398163397448,1,-1.84252052131011,0
VG221026,121,main,5,1,aslg0308,The coat hangs in a cupboard,coat,hangs,cupboard,NA,1717.333333,aslg0308_8ch.wav,0.785398163397448,1,2.95838616924395,0
VG221026,122,main,5,1,aslg1703,The ice rink was closed,ice,rink,closed,NA,1738.666667,aslg1703_8ch.wav,1.72099663375369,0,0.467590149185042,0.935598470356246
VG221026,123,main,5,3,bkbg0313,Father looked at the book,Father,looked,book,NA,1536,bkbg0313_4ch.wav,0.785398163397448,1,-2.41805840389737,0
VG221026,124,main,5,3,aslg0903,The lemons were quite bitter,lemons,quite,bitter,NA,1766.625,aslg0903_4ch.wav,1.75656650737431,0,-2.69251551136643,0.971168343976861
VG221026,125,main,5,3,bkbg0415,The child grabs the toy,child,grabs,toy,NA,1856,bkbg0415_4ch.wav,-0.139939178952335,0,1.51858519901987,-0.925337342349783
VG221026,126,main,5,3,bkbg2013,She brushed her hair,She,brushed,hair,NA,1269.333333,bkbg2013_4ch.wav,0.785398163397448,1,2.32310574724922,0
VG221026,127,main,5,3,bkbg2001,The boy got into trouble,boy,got,trouble,NA,1482.666667,bkbg2001_4ch.wav,1.76599589485971,0,-2.84324467713629,0.980597731462265
VG221026,128,main,5,3,bkbg1911,The milkman drives a small van,milkman,drives,small,van,1961.020833,bkbg1911_4ch.wav,1.82891634963543,0,-2.95043698957473,1.04351818623798
VG221026,129,main,5,4,bkbg1210,The football game's over,football,games,over,NA,1376,bkbg1210_4ch.wav,0.785398163397448,1,0.830306219782424,0
VG221026,130,main,5,4,bkbg0710,They had two empty bottles,They,two,empty,bottles,1824,bkbg0710_4ch.wav,0.785398163397448,1,2.21190384524769,0
VG221026,131,main,5,4,bkbg1908,The bath water was warm,bath,water,warm,NA,1536,bkbg1908_4ch.wav,0.965886807219697,0,-1.31744712697889,0.180488643822249
VG221026,132,main,5,4,bkbg2104,They’re pushing an old car,Theyre,pushing,old,car,1578.666667,bkbg2104_4ch.wav,0.672125800090912,0,-1.2055881732564,-0.113272363306536
VG221026,133,main,5,4,aslg1507,The towel's quite dry,towels,quite,dry,NA,1781.333333,aslg1507_4ch.wav,0.785398163397448,1,1.73745660586552,0
VG221026,134,main,5,4,bkbg0413,The girl lost her doll,girl,lost,doll,NA,1418.666667,bkbg0413_4ch.wav,0.955085869121983,0,-2.33729410448002,0.169687705724535
VG221026,135,main,5,2,aslg1612,The mice saw the trap,mice,saw,trap,NA,1557.333333,aslg1612_8ch.wav,0.785398163397448,1,-0.52082799138698,0
VG221026,136,main,5,2,bkbg1913,They’re staying for supper,Theyre,staying,supper,NA,1248,bkbg1913_8ch.wav,0.935881706959907,0,1.88732362644499,0.150483543562459
VG221026,137,main,5,2,bkbg1309,They waited for one hour,They,waited,one,hour,1376,bkbg1309_8ch.wav,0.785398163397448,1,2.54684989697033,0
VG221026,138,main,5,2,aslg1015,The man drew with a pencil,man,drew,pencil,NA,1754.8125,aslg1015_8ch.wav,0.785398163397448,1,-0.0580030034685262,0
VG221026,139,main,5,2,aslg1111,The man forgot his change,man,forgot,change,NA,1932.75,aslg1111_8ch.wav,0.58754650831588,0,1.68946559513176,-0.197851655081568
VG221026,140,main,5,2,aslg1502,They're leaning on the ladder,Theyre,leaning,ladder,NA,1461.333333,aslg1502_8ch.wav,0.785398163397448,1,-0.582509295269464,0
VG221026,141,main,6,4,bkbg2112,The cricket team's playing,cricket,teams,playing,NA,1600,bkbg2112_4ch.wav,0.952883720088409,0,0.663655932295972,0.167485556690961
VG221026,142,main,6,4,bkbg1511,The tiny baby was pretty,tiny,baby,pretty,NA,1632,bkbg1511_4ch.wav,1.04481498268085,0,-1.00869208138143,0.259416819283405
VG221026,143,main,6,4,bkbg0711,A ball's bouncing along,balls,bouncing,along,NA,1738.666667,bkbg0711_4ch.wav,0.785398163397448,1,-2.96645666102577,0
VG221026,144,main,6,4,aslg1313,The farmer's buying some pigs,farmers,buying,pigs,NA,1728.895833,aslg1313_4ch.wav,0.785398163397448,1,-0.730739636074476,0
VG221026,145,main,6,4,bkbg0405,The house had a nice garden,house,nice,garden,NA,1728,bkbg0405_4ch.wav,1.05930012488788,0,-0.68525179642245,0.273901961490429
VG221026,146,main,6,4,aslg0508,The children laughed at the clown,children,laughed,clown,NA,1792,aslg0508_4ch.wav,0.623719569678056,0,0.794948962687465,-0.161678593719393
VG221026,147,main,6,2,aslg0204,The lady watered her plants,lady,watered,plants,NA,1952,aslg0204_8ch.wav,0.785398163397448,1,-2.98558209916501,0
VG221026,148,main,6,2,bkbg1307,He’s cleaning his car,Hes,cleaning,car,NA,1269.333333,bkbg1307_8ch.wav,0.785398163397448,1,-0.189336197933146,0
