Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
KL221026,71,main,4,1,bkbg1905,They’re clearing the table,Theyre,clearing,table,NA,1322.666667,bkbg1905_8ch.wav,0.785398163397448,1,-2.33205235449152,0
KL221026,72,main,4,1,bkbg1515,The train stops at the station,train,stops,station,NA,1813.333333,bkbg1515_8ch.wav,-0.0954746716951841,0,-0.373018697725776,-0.880872835092632
KL221026,73,main,4,1,bkbg0303,The kettle's quite hot,kettles,quite,hot,NA,1621.333333,bkbg0303_8ch.wav,0.785398163397448,1,-2.51130247517322,0
KL221026,74,main,4,1,bkbg0613,They took some food,They,took,food,NA,1194.666667,bkbg0613_8ch.wav,-0.217931074521581,0,-1.11047306544845,-1.00332923791903
KL221026,75,main,4,2,bkbg1015,The buckets hold water,buckets,hold,water,NA,1482.666667,bkbg1015_8ch.wav,1.02514008542195,0,-2.24895124753268,0.2397419220245
KL221026,76,main,4,2,bkbg1904,The washing machine broke,washing,machine,broke,NA,1557.333333,bkbg1904_8ch.wav,0.785398163397448,1,2.52822302325108,0
KL221026,77,main,4,2,bkbg0104,Children like strawberries,Children,like,strawberries,NA,1642.666667,bkbg0104_8ch.wav,0.555861469749534,0,-2.5727437509609,-0.229536693647914
KL221026,78,main,4,2,aslg0211,The yacht sailed past,yacht,sailed,past,NA,1546.666667,aslg0211_8ch.wav,0.785398163397448,1,-1.98063361841253,0
KL221026,79,main,4,2,aslg0212,The lady pushed the pram,lady,pushed,pram,NA,1429.333333,aslg0212_8ch.wav,0.665795350910416,0,2.98217418172271,-0.119602812487033
KL221026,80,main,4,2,bkbg1406,He dropped his money,He,dropped,money,NA,1002.666667,bkbg1406_8ch.wav,0.785398163397448,1,3.14106584143415,0
KL221026,81,main,4,4,aslg0512,The noisy dog is barking,noisy,dog,barking,NA,1952,aslg0512_4ch.wav,0.598754785817209,0,0.970526939816747,-0.186643377580239
KL221026,82,main,4,4,aslg1513,They watched the sunset,They,watched,sunset,NA,1248,aslg1513_4ch.wav,0.676832369190291,0,2.13819470767192,-0.108565794207157
KL221026,83,main,4,4,bkbg0212,The lady’s making a toy,ladys,making,toy,NA,1685.333333,bkbg0212_4ch.wav,0.785398163397448,1,2.92790571369521,0
KL221026,84,main,4,4,aslg1212,The children carried the suitcase,children,carried,suitcase,NA,1939.3125,aslg1212_4ch.wav,0.785398163397448,1,0.448291270693568,0
KL221026,85,main,4,4,aslg0714,The boy eats with his fork,boy,eats,fork,NA,1717.333333,aslg0714_4ch.wav,1.0383072484608,0,-0.650715721127702,0.252909085063354
KL221026,86,main,4,4,bkbg1313,The children are all eating,children,all,eating,NA,1536,bkbg1313_4ch.wav,0.785398163397448,1,-2.65764212006978,0
