Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
DB221102,38,main,3,3,aslg0205,The salt cellar's full,salt,cellars,full,NA,1312,aslg0205_4ch.wav,1.69815114425271,0,-1.90401884253403,0.912752980855265
DB221102,39,main,3,3,bkbg2112,The cricket team's playing,cricket,teams,playing,NA,1600,bkbg2112_4ch.wav,0.785398163397448,1,1.78145684664213,0
DB221102,40,main,3,3,bkbg0808,They’re shopping for cheese,Theyre,shopping,cheese,NA,1472,bkbg0808_4ch.wav,1.72323850669397,0,3.11149561648768,0.937840343296523
DB221102,41,main,3,4,aslg1515,The girl told her mother,girl,told,mother,NA,1269.333333,aslg1515_4ch.wav,0.785398163397448,1,-2.9406309839476,0
DB221102,42,main,3,4,bkbg1110,They’re coming for Christmas,Theyre,coming,Christmas,NA,1312,bkbg1110_4ch.wav,1.08469877954219,0,-2.25096528921906,0.299300616144739
DB221102,43,main,3,4,aslg1210,The children heard the doorbell,children,heard,doorbell,NA,1638.916667,aslg1210_4ch.wav,0.601927552981988,0,-3.06001505047363,-0.18347061041546
DB221102,44,main,3,4,bkbg0115,The rain came down,rain,came,down,NA,1461.333333,bkbg0115_4ch.wav,0.785398163397448,1,2.60523746467632,0
DB221102,45,main,4,2,aslg0906,The man shaved with a razor,man,shaved,razor,NA,1834.666667,aslg0906_8ch.wav,0.785398163397448,1,-0.622928838415198,0
DB221102,46,main,4,2,bkbg1603,He closed his eyes,He,closed,eyes,NA,1344,bkbg1603_8ch.wav,0.785398163397448,1,0.0361768808634418,0
DB221102,47,main,4,2,aslg0514,The man goes to the bank,man,goes,bank,NA,1749.333333,aslg0514_8ch.wav,1.03145054385814,0,2.00452240532674,0.246052380460689
DB221102,48,main,4,2,bkbg1404,Mother opens the drawer,Mother,opens,drawer,NA,1418.666667,bkbg1404_8ch.wav,0.785398163397448,1,0.397754216867295,0
DB221102,49,main,4,2,aslg1007,The little car was slow,little,car,slow,NA,1856,aslg1007_8ch.wav,0.535997569642327,0,0.248328768495183,-0.249400593755121
DB221102,50,main,4,2,aslg0114,The milk boiled over,milk,boiled,over,NA,1610.666667,aslg0114_8ch.wav,0.785398163397448,1,-3.02618812134194,0
DB221102,51,main,4,3,aslg1503,The ice cream is melting,ice,cream,melting,NA,1440,aslg1503_4ch.wav,-0.23616470963224,0,-3.08767111462586,-1.02156287302969
DB221102,52,main,4,3,aslg1804,The daughter drank some lemonade,daughter,drank,lemonade,NA,1793.625,aslg1804_4ch.wav,1.69059577665616,0,-2.76042926612599,0.905197613258708
DB221102,53,main,4,3,aslg1408,The rose bush was blooming,rose,bush,blooming,NA,1525.333333,aslg1408_4ch.wav,0.785398163397448,1,-0.512772569257264,0
DB221102,54,main,4,3,aslg0412,The baker iced the cake,baker,iced,cake,NA,1568,aslg0412_4ch.wav,1.74770505246735,0,2.54118365270789,0.962306889069899
DB221102,55,main,4,3,bkbg0113,A cat sits on the bed,cat,sits,on,bed,1642.666667,bkbg0113_4ch.wav,-0.187405671425373,0,2.04505709587348,-0.972803834822821
DB221102,56,main,4,3,aslg0304,The curtains were too short,curtains,too,short,NA,1627.958333,aslg0304_4ch.wav,0.785398163397448,1,1.56575284560883,0
DB221102,57,main,4,4,bkbg1715,The mother reads a paper,mother,reads,paper,NA,1386.666667,bkbg1715_4ch.wav,0.785398163397448,1,1.48847331013469,0
DB221102,58,main,4,4,bkbg1316,The lorry climbed the hill,lorry,climbed,hill,NA,1440,bkbg1316_4ch.wav,0.632615705303502,0,-0.642271405877301,-0.152782458093946
DB221102,59,main,4,4,bkbg1113,The two farmers are talking,two,farmers,talking,NA,1546.666667,bkbg1113_4ch.wav,0.554074776551507,0,0.677574467964748,-0.231323386845941
DB221102,60,main,4,4,bkbg1016,The chicken laid some eggs,chicken,laid,eggs,NA,1621.333333,bkbg1016_4ch.wav,0.785398163397448,1,0.227413949136894,0
DB221102,61,main,4,4,aslg1115,They tied the rope,They,tied,rope,NA,1397.333333,aslg1115_4ch.wav,1.06166572162148,0,0.231821956027068,0.276267558224028
DB221102,62,main,4,4,aslg0212,The lady pushed the pram,lady,pushed,pram,NA,1429.333333,aslg0212_4ch.wav,0.900799962596654,0,1.14511121482784,0.115401799199205
DB221102,63,main,4,2,bkbg0406,She spoke to her son,She,spoke,to,son,1397.333333,bkbg0406_8ch.wav,0.785398163397448,1,1.31551059153136,0
DB221102,64,main,4,2,aslg1209,The red ball's bouncing,red,balls,bouncing,NA,1578.666667,aslg1209_8ch.wav,0.657391298507447,0,-2.34906153825331,-0.128006864890001
DB221102,65,main,4,2,bkbg0911,Baby broke his mug,Baby,broke,mug,NA,1397.333333,bkbg0911_8ch.wav,0.56421212243402,0,-1.39975902368822,-0.221186040963428
DB221102,66,main,4,2,bkbg0602,The mother stirs the tea,mother,stirs,tea,NA,1546.666667,bkbg0602_8ch.wav,0.785398163397448,1,2.37063458730973,0
DB221102,67,main,4,2,aslg0102,He's wiping the table,Hes,wiping,table,NA,1450.666667,aslg0102_8ch.wav,0.978760893660811,0,2.10086029468763,0.193362730263363
DB221102,68,main,4,2,aslg0105,The cat played with some wool,cat,played,wool,NA,1792,aslg0105_8ch.wav,0.785398163397448,1,2.68862491419663,0
DB221102,69,main,4,1,bkbg1304,She argued with her sister,She,argued,sister,NA,1589.333333,bkbg1304_8ch.wav,0.785398163397448,1,0.898037111042157,0
DB221102,70,main,4,1,bkbg1401,The angry man shouted,angry,man,shouted,NA,1587.645833,bkbg1401_8ch.wav,-0.137867949321208,0,-2.48336742252855,-0.923266112718657
DB221102,71,main,4,1,aslg1010,He's wearing a tie,Hes,wearing,tie,NA,1578.166667,aslg1010_8ch.wav,-0.122276597986658,0,-0.833009769464046,-0.907674761384106
DB221102,72,main,4,1,aslg1309,She tore her dress,She,tore,dress,NA,1365.333333,aslg1309_8ch.wav,0.785398163397448,1,3.12577566861758,0
DB221102,73,main,4,1,aslg0308,The coat hangs in a cupboard,coat,hangs,cupboard,NA,1717.333333,aslg0308_8ch.wav,0.785398163397448,1,2.00671770935329,0
