Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
JV221004,33,main,3,4,bkbg1714,A girl ran along,girl,ran,along,NA,1376,bkbg1714_4ch.wav,0.785398163397448,1,-0.180792647350947,0
JV221004,34,main,3,4,bkbg1606,They called an ambulance,They,called,ambulance,NA,1312,bkbg1606_4ch.wav,0.785398163397448,1,-3.07061464626079,0
JV221004,35,main,3,4,aslg0706,The woman listened to her iend,woman,listened,iend,NA,1876.375,aslg0706_4ch.wav,0.95016305788584,0,0.370924923184779,0.164764894488392
JV221004,36,main,3,4,bkbg1201,The food cost a lot,food,cost,lot,NA,1440,bkbg1201_4ch.wav,0.508309327762942,0,-2.37295870859129,-0.277088835634506
JV221004,37,main,3,2,aslg1714,The lady has small feet,lady,small,feet,NA,1536,aslg1714_8ch.wav,0.785398163397448,1,0.0818724088470926,0
JV221004,38,main,3,2,bkbg2103,A girl came into the room,girl,came,room,NA,1696,bkbg2103_8ch.wav,0.580839128959226,0,-2.67994613193852,-0.204559034438222
JV221004,39,main,3,2,aslg0415,The lady changed her mind,lady,changed,mind,NA,1898.666667,aslg0415_8ch.wav,0.785398163397448,1,1.49870201253541,0
JV221004,40,main,3,2,bkbg1215,The boy had a toy dragon,boy,toy,dragon,NA,1610.666667,bkbg1215_8ch.wav,0.669317243562983,0,1.44505608662083,-0.116080919834465
JV221004,41,main,3,3,bkbg1904,The washing machine broke,washing,machine,broke,NA,1557.333333,bkbg1904_4ch.wav,1.67856020858973,0,0.424447616723282,0.893162045192281
JV221004,42,main,3,3,bkbg1811,A boy broke the fence,boy,broke,fence,NA,1589.333333,bkbg1811_4ch.wav,0.785398163397448,1,0.60667739169158,0
JV221004,43,main,3,3,aslg1415,The garden's very neat,gardens,very,neat,NA,1514.666667,aslg1415_4ch.wav,0.785398163397448,1,2.93426993471144,0
JV221004,44,main,3,3,aslg0605,She's listening to the radio,Shes,listening,radio,NA,1568,aslg0605_4ch.wav,1.66952619467202,0,-1.75568302133915,0.884128031274571
JV221004,45,main,4,2,aslg1404,They called the police,They,called,police,NA,1248,aslg1404_8ch.wav,0.785398163397448,1,0.369083830493529,0
