Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
NK221102,38,main,3,3,bkbg2002,They’re going out,Theyre,going,out,NA,1034.666667,bkbg2002_4ch.wav,0.785398163397448,1,-1.16105232504454,0
NK221102,39,main,3,3,bkbg2101,The pepper pot was empty,pepper,pot,empty,NA,1514.666667,bkbg2101_4ch.wav,-0.261175956854991,0,1.83744153106402,-1.04657412025244
NK221102,40,main,3,3,aslg1415,The garden's very neat,gardens,very,neat,NA,1514.666667,aslg1415_4ch.wav,0.785398163397448,1,-0.786643451877033,0
NK221102,41,main,3,4,aslg1115,They tied the rope,They,tied,rope,NA,1397.333333,aslg1115_4ch.wav,0.639393175279135,0,0.175261462844693,-0.146004988118313
NK221102,42,main,3,4,aslg1313,The farmer's buying some pigs,farmers,buying,pigs,NA,1728.895833,aslg1313_4ch.wav,0.62046850149895,0,-2.77356446536551,-0.164929661898498
NK221102,43,main,3,4,bkbg0914,The train’s moving fast,trains,moving,fast,NA,1717.333333,bkbg0914_4ch.wav,0.785398163397448,1,0.218801655277601,0
NK221102,44,main,3,4,bkbg0615,The broom stood in the corner,broom,stood,corner,NA,1610.666667,bkbg0615_4ch.wav,0.604402621173592,0,1.53043160446014,-0.180995542223856
NK221102,45,main,4,1,aslg0608,The china vase was broken,china,vase,broken,NA,1851.916667,aslg0608_8ch.wav,0.785398163397448,1,0.429342443159612,0
NK221102,46,main,4,1,aslg1404,They called the police,They,called,police,NA,1248,aslg1404_8ch.wav,1.73126539864224,0,-0.373828577027753,0.945867235244787
NK221102,47,main,4,1,bkbg1209,They had some cold meat,They,cold,meat,NA,1237.333333,bkbg1209_8ch.wav,0.785398163397448,1,-2.93500211953712,0
NK221102,48,main,4,1,aslg0209,The father used a towel,father,used,towel,NA,1525.333333,aslg0209_8ch.wav,1.71540035815472,0,-2.86499941045077,0.930002194757276
NK221102,49,main,4,1,bkbg0803,The match boxes are empty,match,boxes,empty,NA,1504,bkbg0803_8ch.wav,-0.109866451616323,0,2.50957315483342,-0.895264615013771
NK221102,50,main,4,1,bkbg1104,The lady stayed for tea,lady,stayed,tea,NA,1504,bkbg1104_8ch.wav,0.785398163397448,1,0.864550985504639,0
NK221102,51,main,4,4,bkbg0708,The young people are dancing,young,people,dancing,NA,1621.333333,bkbg0708_4ch.wav,1.07222750278759,0,-2.0753551182184,0.286829339390141
NK221102,52,main,4,4,aslg1015,The man drew with a pencil,man,drew,pencil,NA,1754.8125,aslg1015_4ch.wav,0.958116598884667,0,-0.446809909452536,0.172718435487219
NK221102,53,main,4,4,aslg1403,The lorry drove up the hill,lorry,drove,hill,NA,1461.333333,aslg1403_4ch.wav,0.785398163397448,1,-2.5540350339239,0
NK221102,54,main,4,4,bkbg1506,The boy hurried to school,boy,hurried,school,NA,1600,bkbg1506_4ch.wav,0.785398163397448,1,1.69326127810399,0
NK221102,55,main,4,4,bkbg1502,The fire was very hot,fire,very,hot,NA,1482.666667,bkbg1502_4ch.wav,0.593820784875033,0,-2.63698173987916,-0.191577378522415
NK221102,56,main,4,4,bkbg1205,The taps are above the sink,taps,above,sink,NA,1760,bkbg1205_4ch.wav,1.06887396329594,0,0.980808667160115,0.283475799898489
NK221102,57,main,4,3,aslg0112,The old shoes were muddy,old,shoes,muddy,NA,1472,aslg0112_4ch.wav,0.785398163397448,1,2.51495196524732,0
NK221102,58,main,4,3,bkbg1501,A man’s turning the tap,mans,turning,tap,NA,1760,bkbg1501_4ch.wav,0.785398163397448,1,0.360899738885688,0
NK221102,59,main,4,3,bkbg0201,The ladder's near the door,ladders,near,door,NA,1525.333333,bkbg0201_4ch.wav,-0.23590216334062,0,1.41121775505431,-1.02130032673807
NK221102,60,main,4,3,bkbg1412,The children washed the plates,children,washed,plates,NA,1781.333333,bkbg1412_4ch.wav,-0.0899204000442092,0,2.91811484672594,-0.875318563441657
NK221102,61,main,4,3,bkbg1714,A girl ran along,girl,ran,along,NA,1376,bkbg1714_4ch.wav,0.785398163397448,1,-0.575486241193221,0
NK221102,62,main,4,3,aslg0811,The old fox was sly,old,fox,sly,NA,1903.291667,aslg0811_4ch.wav,-0.177032750776098,0,2.19801002599738,-0.962430914173546
NK221102,63,main,4,2,aslg1211,They worked in the rain,They,worked,rain,NA,1642.666667,aslg1211_8ch.wav,0.785398163397448,1,-2.37837992378528,0
NK221102,64,main,4,2,aslg0905,The woman called a doctor,woman,called,doctor,NA,1664,aslg0905_8ch.wav,0.546558788006184,0,2.67324331480697,-0.238839375391264
NK221102,65,main,4,2,bkbg1901,The family like fish,family,like,fish,NA,1504,bkbg1901_8ch.wav,0.785398163397448,1,0.955784638914463,0
NK221102,66,main,4,2,aslg0211,The yacht sailed past,yacht,sailed,past,NA,1546.666667,aslg0211_8ch.wav,0.785398163397448,1,0.271797281490079,0
NK221102,67,main,4,2,bkbg1201,The food cost a lot,food,cost,lot,NA,1440,bkbg1201_8ch.wav,1.04901425039495,0,-2.51024133145336,0.263616086997507
NK221102,68,main,4,2,aslg0609,The other team won,other,team,won,NA,1397.333333,aslg0609_8ch.wav,0.938857899091976,0,0.266927808650133,0.153459735694528
NK221102,69,main,4,3,aslg0712,The back door was shut,back,door,shut,NA,1290.666667,aslg0712_4ch.wav,0.785398163397448,1,-0.427712471125396,0
NK221102,70,main,4,3,bkbg2001,The boy got into trouble,boy,got,trouble,NA,1482.666667,bkbg2001_4ch.wav,1.73071583792143,0,-2.318584802736,0.945317674523982
